Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
22-Feb-2012,19.5,14,14.2,19,15.2,13.6,15.4,14.8,21.0,8.8,SE,4.0
23-Feb-2012,18.5,12.5,13.8,17.4,15.2,13,14.8,13.8,0.0,2.4,S,2.0
24-Feb-2012,19.4,14,14.2,18.6,14.8,13.8,15,14.4,0.2,1.8,C,
25-Feb-2012,23.5,13,13.6,21.4,17.8,12,16.2,15.6,0.0,0.0,S,6.0
26-Feb-2012,22,13.5,15.2,19.8,18,13.6,16.6,15.2,0.0,0.0,C,
27-Feb-2012,19.8,14.4,14.2,18.6,16.6,13.6,15.8,15.4,15.7,0.6,SE,4.0
28-Feb-2012,19.8,14,14.6,18.6,15.8,14.2,15.6,15.2,3.8,11.2,SE,4.0
29-Feb-2012,19.2,13.6,14.6,17.8,15.6,14.2,15.8,14.4,2.6,1.4,SE,6.0
01-Mar-2012,19.5,13.5,14.8,18.6,15.4,13.8,15.8,14.8,0.0,1.8,SE,6.0
02-Mar-2012,17.8,14,14.2,16.6,14.8,13.8,14.4,14.2,0.8,1.9,C,
03-Mar-2012,19,14,14.4,18,16.2,14,15.6,14.6,0.5,0.0,C,
04-Mar-2012,19.5,14.2,14.8,19,16.4,14.2,16,15.6,0.8,2.0,C,
05-Mar-2012,23.4,14.5,14.6,23,16.8,14.4,17.2,15.8,1.3,0.0,E,8.0
06-Mar-2012,20.5,14,14.6,20.4,15.8,14.2,16.6,15.2,0.4,1.8,SE,10.0
07-Mar-2012,19.5,14,14.4,18.8,15.4,14.2,15.4,14.6,9.5,0.0,E,4.0
08-Mar-2012,19.5,14,14.2,18,16.2,14,15.8,14.8,3.4,0.4,S,4.0
09-Mar-2012,21.5,14,14.4,19.2,15.4,13.8,16,15.0,0.2,1.1,SE,6.0
10-Mar-2012,22,13.5,14.6,21.6,17,14,16.4,15.2,7.6,0.1,E,6.0
11-Mar-2012,22,14.5,15.2,21.4,17.4,15,16.4,15.4,1.9,2.5,E,8.0
12-Mar-2012,21.2,14.5,15,18.2,16.6,14.6,16.2,15.8,1.7,0.7,SE,6.0
13-Mar-2012,20,14,14.2,19.6,16.6,13.8,15.8,15.0,10.0,2.6,E,4.0
14-Mar-2012,22.5,14,14.8,21.8,18,13.8,16.4,15.4,0.0,0.0,E,8.0
15-Mar-2012,20.5,15,15.6,18.8,16,14.6,16.8,15.4,0.5,4.5,SE,12.0
16-Mar-2012,20.5,14.5,14.6,18.2,16.2,14.2,16.6,15.8,5.2,2.4,E,6.0
17-Mar-2012,22.2,14.5,15.4,20.6,17.2,15,17,16.4,5.0,0.1,C,
18-Mar-2012,22.8,15,15.6,22,16.8,15.2,16.6,15.4,2.7,0.8,C,
19-Mar-2012,23,14.5,14.8,22.6,16.6,13.6,17.4,15.6,0.0,4.0,C,
20-Mar-2012,22.5,14,15.2,21.2,18.4,14,17.2,16.6,1.7,0.0,SE,4.0
21-Mar-2012,22.5,15,15.2,21.8,16.8,14.8,17.4,16.2,11.3,4.0,E,6.0
22-Mar-2012,21,15,15.6,20.2,16.8,15.4,17,14.8,1.9,0.0,S,6.0
23-Mar-2012,24.5,12.4,13,23.2,18.2,11.8,17.2,16.4,0.0,0.0,E,6.0
24-Mar-2012,25.5,13,15,24.4,20.4,13.6,17,16.2,1.1,0.0,SW,6.0
25-Mar-2012,22,14.8,15.6,20.2,16.6,15.4,17.2,16.0,12.5,0.5,C,
26-Mar-2012,20.5,14.8,15.2,19.8,16.6,15,16.2,15.6,1.6,0.2,SE,10.0
27-Mar-2012,22.5,14.8,15,20.8,16.8,14.6,16.4,15.8,3.2,0.3,SE,8.0
28-Mar-2012,22.5,14.5,15.2,21.2,18.8,14.4,16.4,16.2,0.0,0.0,S,4.0
29-Mar-2012,23,15,15.6,21.8,17,15,16.2,15.2,0.3,0.0,SE,8.0
30-Mar-2012,22,15,15.2,21.6,17,14.6,12,15.2,0.0,0.4,SE,18.0
31-Mar-2012,22,14.5,15.8,20.6,18.4,14.8,16.2,15.6,1.0,0.0,SE,8.0
01-Ene-2013,19.5,14,14,19.4,16.2,13.8,16.2,14.8,4.0,0.0,E,6.0
02-Ene-2013,18.5,13.5,13.6,17.2,15.8,13,14,15.0,4.3,0.6,E,4.0
03-Ene-2013,20.5,13.5,15,19.2,16.6,14.8,16.4,16.0,0.5,1.0,E,4.0
04-Ene-2013,18,14.8,15,17.2,16.4,14,16.2,15.0,0.7,15.0,S,6.0
05-Ene-2013,20.6,15,15,19.8,17.2,14.8,17.2,16.2,0.8,1.2,E,10.0
06-Ene-2013,18.5,14.5,15,17.8,16,14.8,15.6,15.0,2.5,0.0,E,6.0
07-Ene-2013,17,14.5,14.6,16.4,15.6,14.4,15.2,14.6,3.0,2.4,E,2.0
08-Ene-2013,18,13.8,14.4,16.8,15.2,14,14.6,14.2,1.8,5.3,C,
09-Ene-2013,17.4,13.8,14.6,17,15.6,13.8,16.2,14.6,0.7,3.3,E,12.0
10-Ene-2013,17.5,14,14.6,16.6,16,14.4,14.6,15.2,11.8,6.2,C,
11-Ene-2013,21.5,14.5,15.4,19.6,17.6,15,16.8,16.4,0.2,0.0,SE,8.0
12-Ene-2013,23,15,15.8,22.4,18.6,14.6,16.8,17.0,0.2,0.0,C,
13-Ene-2013,24.6,16.4,17.8,23,19.4,16.6,16,17.4,0.0,0.0,C,
14-Ene-2013,22,16,16.2,19.2,17.4,15.6,17.2,16.6,1.5,2.2,SE,6.0
15-Ene-2013,25,15.4,16.2,24,19.2,15.2,17.4,16.6,0.2,0.0,S,6.0
16-Ene-2013,25.5,15,15.8,22.4,19.6,13.8,17.6,15.6,0.0,0.0,N,4.0
17-Ene-2013,25,14,14.6,23.6,20.4,12.6,17,16.8,0.0,0.0,SE,8.0
18-Ene-2013,22,14.5,16,19.8,17,15.6,16.8,15.2,10.5,0.0,SE,8.0
19-Ene-2013,21.5,14.5,15.4,20.4,17.4,148,16.6,15.4,8.2,0.0,C,
20-Ene-2013,21.5,15.4,16,20.6,18.4,15.2,16.6,16.2,1.0,0.0,E,12.0
21-Ene-2013,21,15.5,15.8,20.8,17.2,16.2,17,16.4,0.8,0.5,SE,8.0
22-Ene-2013,18.5,15.5,16.4,17.4,16.6,16,15,15.8,0.1,0.4,C,
23-Ene-2013,22.5,15,15.4,21.6,17.4,15.2,17.2,16.2,4.7,0.8,C,
24-Ene-2013,23,14.8,15.2,20.2,17.2,14.8,17.2,16.2,8.7,2.6,NW,6.0
25-Ene-2013,25,14.5,15.8,23.6,18,14.6,18.4,16.6,0.0,1.5,S,4.0
26-Ene-2013,21.5,14.6,16.6,20.6,16.8,15.8,17,15.2,3.3,0.8,E,6.0
27-Ene-2013,22,15.4,15.6,21.2,17,15.2,16.6,15.8,0.0,4.4,SE,6.0
28-Ene-2013,22,15,15.2,17.4,15.6,15,15.2,15.2,19.3,2.1,S,4.0
29-Ene-2013,19.5,14.6,15,18.6,17.2,14.8,15,15.6,0.2,0.4,C,
30-Ene-2013,23.2,14.4,14.6,21.2,17.4,14.2,17,15.4,0.2,0.2,C,
31-Ene-2013,22.2,14.6,15.8,20.8,19,14.8,16.8,16.8,0.1,0.4,SE,4.0
01-Feb-2013,22.5,15,16,21.8,18.6,14.2,17.2,16.8,0.0,0.0,SE,8.0
02-Feb-2013,24.5,15,16.6,24,19.8,15.6,17.6,17.2,0.0,0.0,C,
03-Feb-2013,23.5,16,16.6,23.2,18.8,15.2,18.1,17.0,0.0,1.0,C,
04-Feb-2013,20.5,15.5,15.6,19.2,17.6,15.4,17.4,16.8,7.2,10.0,SE,2.0
05-Feb-2013,18.8,15,15.2,17.6,15.8,15,16,15.0,12.8,5.2,C,
06-Feb-2013,21,15,15.2,19.8,16.8,15,16.6,15.4,8.0,1.2,C,
07-Feb-2013,25.5,14.5,15.6,24.2,18.8,14.2,17.2,16.8,0.0,0.0,C,
08-Feb-2013,22,15.2,15.6,20.6,17.2,15.2,17,16.4,15.0,2.3,NE,8.0
09-Feb-2013,22,14.8,16.4,20.6,18.4,13,15.6,14.4,0.0,0.0,C,
10-Feb-2013,25.5,14.5,15,24,18.8,12,16.6,14.6,0.0,0.0,C,
11-Feb-2013,23.5,13,13.8,23,19.2,11.2,16.2,14.6,0.0,0.0,N,6.0
12-Feb-2013,25.5,13.8,15.6,24.6,18.4,13.2,16.6,14.0,0.0,0.0,C,
13-Feb-2013,25,13,13.8,24.4,17,10.8,16.8,15.0,0.0,0.0,C,
14-Feb-2013,23.5,13.5,15,22.6,18.6,13.6,17.6,16.2,0.1,0.0,C,
15-Feb-2013,22,15,15.6,19.2,16.8,15.2,15.4,14.6,1.2,0.2,E,4.0
16-Feb-2013,20.6,14,14.4,20,16.2,14,14.8,15.0,1.5,0.0,SE,6.0
17-Feb-2013,22.5,14,15.6,21.4,17,14,16.8,15.2,0.0,0.0,SE,4.0
18-Feb-2013,20.6,14.5,15.6,19.6,17,14.2,16.2,15.6,1.3,0.0,C,
19-Feb-2013,21.8,14.5,14.8,19.6,16.6,14.4,16.6,15.4,2.2,2.0,C,
20-Feb-2013,21.5,14.5,15.2,20.4,16.4,14.2,16.4,15.6,0.4,4.8,C,
21-Feb-2013,21,14,14.6,20.6,16,14.2,16.4,15.6,0.1,1.0,C,
22-Feb-2013,21,14.5,15.2,20,16.6,15,16.8,16.0,0.6,4.4,SE,8.0
23-Feb-2013,21.5,15,16,21,17,15.4,17.2,16.0,1.6,0.3,C,
24-Feb-2013,24,15,15.8,22.6,17.2,15.4,17,16.2,0.0,2.8,C,
25-Feb-2013,22.5,15,15.8,21,18,15.4,16.6,17.2,9.8,3.2,SE,6.0
26-Feb-2013,20.5,15.5,16,18.2,16,15.6,16,14.8,0.1,11.3,SE,8.0
27-Feb-2013,22.2,14.5,15,21.2,17,14.6,16.8,16.4,1.6,0.4,S,4.0
28-Feb-2013,21.5,14.6,15.6,19.6,17,15.2,17,16.2,2.5,1.8,SE,10.0
01-Mar-2013,22,15,15.6,21.6,16,15.2,17.8,15.4,1.9,6.6,SE,6.0
02-Mar-2013,21.5,14.5,15.2,21,17.6,14.8,16.6,16.0,0.7,0.0,C,
03-Mar-2013,20,15,15.8,18.4,16.6,15.4,15,15.2,5.0,2.5,C,
04-Mar-2013,20.5,14.4,14.6,19.6,16.8,14.2,16.6,16.0,1.6,0.0,C,
05-Mar-2013,22,15.4,15.4,21.4,17.4,15.4,17.4,16.6,5.4,1.3,C,
06-Mar-2013,23.5,15.2,15.6,21.4,17.8,15.4,17,16.8,1.2,1.0,C,
07-Mar-2013,22.5,15.4,16,19.6,18.2,15.2,16.6,16.2,0.0,0.0,SE,8.0
08-Mar-2013,21,15,15.4,20,16.6,15,17.6,15.8,1.8,0.1,SE,10.0
09-Mar-2013,22,15,15.8,21.4,17.8,15.2,17,15.6,0.0,0.0,E,4.0
10-Mar-2013,19.5,15.5,16.4,24.4,18.6,15.4,18,16.4,0.0,0.0,SE,6.0
11-Mar-2013,23,16,16.6,20.8,17,16.2,18,16.6,0.0,7.2,SE,6.0
12-Mar-2013,22,15,15.4,20.6,18.2,15.2,17.6,17.0,2.1,0.4,SE,8.0
13-Mar-2013,24.5,15,16,19,18.8,15.2,17.4,17.3,1.0,0.0,C,
14-Mar-2013,23,15.5,15.6,17.8,18.2,15.2,16.8,17.0,1.2,1.9,E,4.0
15-Mar-2013,22,15.4,16.2,21.4,16.8,15.8,17.6,16.0,5.7,3.3,N,4.0
16-Mar-2013,22.5,15,15.8,20.6,18.4,15.6,16.2,16.4,2.4,0.0,SE,8.0
17-Mar-2013,20,15,15.6,18.6,17.4,15.4,17,16.2,8.8,1.5,C,
18-Mar-2013,23,15,15.4,21,16.8,15.2,17,16.2,24.6,7.4,E,4.0
19-Mar-2013,23,14.8,15.8,22.6,18.8,14,17.6,15.4,0.0,1.2,E,4.0
20-Mar-2013,26,15.5,17.8,24,20,14.2,16.6,15.2,0.0,0.0,N,8.0
21-Mar-2013,24.5,15.5,18,24,19.6,14,16.6,13.8,0.0,0.0,E,12.0
22-Mar-2013,23.5,13.5,14.8,20.4,18.8,11.4,16.8,16.2,0.0,0.0,SE,8.0
23-Mar-2013,23.5,14.5,15.2,22.8,19.4,13.8,16.6,17.4,0.8,0.0,C,
24-Mar-2013,25.5,15,16,24.4,17.4,15.6,17.6,16.2,3.4,3.7,C,
25-Mar-2013,20,15,16.4,17.6,17.2,15.2,16.4,16.6,0.1,0.5,SE,6.0
26-Mar-2013,19.5,15,15.6,19,17,14.6,17,15.6,0.1,8.2,S,4.0
27-Mar-2013,21,15,15.6,19.2,16.2,15.2,16.4,15.8,0.5,0.9,E,4.0
28-Mar-2013,19.5,14,14.2,17.4,16.2,14,15,15.0,4.0,0.9,C,
29-Mar-2013,21,14,15.2,20,16.6,14.8,16,15.0,0.2,0.0,C,
30-Mar-2013,23.5,15,16,23,17.6,15.6,17.2,15.6,0.0,0.0,C,
31-Mar-2013,22.5,15.5,15.8,19.6,17.6,15.6,16.4,15.8,0.0,0.0,E,8.0
01-Ene-2014,20,14,15,19,16.6,14.6,16,15.4,2.6,2.7,C,
02-Ene-2014,20.2,14.5,15,19.4,16.8,14.6,16,15.4,1.5,0.0,E,3.0
03-Ene-2014,22.2,14.5,15.2,20.4,17.4,15,17,15.6,3.3,0.0,C,
04-Ene-2014,20,15,15.4,19,15.8,15.2,16,15.2,2.7,6.0,C,
05-Ene-2014,21,14.5,15,20,17.2,14.8,17.2,16.4,4.0,5.0,C,
06-Ene-2014,19.5,15,15.6,19,15.6,15.4,16,15.2,9.5,7.7,C,
07-Ene-2014,23.5,14,14.6,23,18.2,14,18,14.2,1.1,0.1,E,6.0
08-Ene-2014,19,13.4,13.8,18.2,14.8,13.2,16,13.8,0.9,0.0,W,6.0
09-Ene-2014,21.5,13.5,14.8,20.6,17.2,12.6,16,15.6,0.0,0.0,NW,2.0
10-Ene-2014,23.5,14.8,15.2,22.2,17.6,15,17.8,16.6,0.7,0.0,NE,4.0
11-Ene-2014,17.5,15,15.8,16.2,15,14.6,15,14.2,0.2,0.9,C,
12-Ene-2014,18,14,14.2,17,15,13.8,15.6,14.4,2.6,0.5,C,
13-Ene-2014,20.5,14,14.6,19,17.2,14,16.2,15.4,0.0,0.0,C,
14-Ene-2014,22.4,14,15.2,23,17.4,14.6,16.6,15.2,0.2,0.0,C,
15-Ene-2014,22.5,15,15,18.2,17.4,14.8,16.6,16.6,5.2,2.5,S,6.0
16-Ene-2014,21,14.8,15.6,18.4,16.4,15.2,16.2,15.2,0.1,5.5,EC,
17-Ene-2014,21,14.6,14.8,18.6,15.4,14.6,15.4,15.0,1.9,1.7,C,
18-Ene-2014,19,14.5,15.6,18.4,16.6,14.4,16,15.6,9.0,3.2,SE,4.0
19-Ene-2014,22.5,14.5,15,21.4,17.8,14.4,16.8,16.2,3.0,0.0,NE,6.0
20-Ene-2014,22.5,15,15.6,21.6,17.2,15.2,17,15.8,1.5,0.0,E,6.0
21-Ene-2014,23.6,15,16,22.8,18.4,15,17.4,16.8,0.0,0.0,E,4.0
22-Ene-2014,26,15.2,17,24.6,20.8,16.4,17.8,17.2,0.0,0.0,SE,8.0
23-Ene-2014,22.5,16.6,16.2,19.8,19,15.8,16.8,16.2,0.0,2.7,C,
24-Ene-2014,24,15,15.2,22.6,18.2,14.6,17,16.4,5.5,2.3,NE,6.0
25-Ene-2014,26,13.5,14.8,25.2,19.4,13.8,18.8,14.2,0.1,0.0,NE,6.0
26-Ene-2014,26.5,13.5,16,24.8,19.4,10,17,13.6,0.0,0.0,NE,4.0
27-Ene-2014,24,15.5,16,21.8,18.6,14,17,16.4,0.0,0.0,E,8.0
28-Ene-2014,22.6,15.5,15.8,21.4,18,13.4,16.4,16.4,0.0,0.0,NE,6.0
29-Ene-2014,24.5,14.6,14.8,23,19.6,12.6,17.2,16.6,0.0,0.0,C,
30-Ene-2014,22.5,15,15.8,19.8,18,15.6,16.8,15.6,0.2,0.0,NE,4.0
31-Ene-2014,18.5,15,15.8,17.8,16,15.2,15.8,15.6,0.0,11.9,C,
01-Feb-2014,17.5,15,15.2,17,15.6,14.8,15.6,15.2,1.0,7.6,C,
02-Feb-2014,23.5,15,15.6,22.4,19,15.4,17.4,16.8,0.1,0.0,C,
03-Feb-2014,24.5,14.5,15,23.8,19.6,13.4,17.6,17.0,6.0,0.0,NE,8.0
04-Feb-2014,25,14.5,15.4,23.6,19.6,13.2,17.6,14.4,0.0,0.0,SE,8.0
05-Feb-2014,21.5,14.5,15.4,21,18.4,11,15.6,15.4,0.0,0.0,NE,6.0
06-Feb-2014,23.8,12.5,13.8,22.8,17.6,11.2,16.6,16.0,0.0,0.0,NE,6.0
07-Feb-2014,19.8,12.5,15.6,18,15.6,15.4,15.6,15.2,2.4,2.9,C,
08-Feb-2014,18.5,14.5,15,18,15.6,14.6,16,15.4,4.2,3.8,C,
09-Feb-2014,21,14.8,15,20,16.4,14.2,16,15.6,1.2,0.0,C,
10-Feb-2014,20,15,15.4,19,16.2,15,16.4,15.2,2.8,1.4,NE,2.0
11-Feb-2014,19.5,15,15.2,20,16.4,14.8,16.2,15.4,4.0,0.0,S,4.0
12-Feb-2014,21.8,14.8,15.4,20.2,16.6,15,16.4,16.0,0.7,0.0,C,
13-Feb-2014,23.5,13.8,15,22,17.6,13.8,17.2,16.0,0.0,0.0,NE,8.0
14-Feb-2014,23.5,14.8,15.2,23.8,17.4,14.6,17.6,16.2,2.6,0.6,E,4.0
15-Feb-2014,21.8,15,15.6,21,16.2,15.4,17.4,15.8,9.3,0.4,C,
16-Feb-2014,18.5,14.5,15,17.8,15.6,14.8,15.4,14.6,1.5,0.2,C,
17-Feb-2014,21.5,14,15,21.6,16.6,13.6,17,15.6,0.2,0.0,C,
18-Feb-2014,22,14.5,14.8,22,16.4,14.4,17.6,15.2,2.0,0.2,E,4.0
19-Feb-2014,23.5,14.8,16.2,22.6,17.2,15,17.2,16.2,0.0,0.6,S,6.0
20-Feb-2014,20.5,15,15.8,20,17.2,15.2,17.2,16.8,2.4,3.7,C,
21-Feb-2014,19.5,15.5,16,18.4,16.8,15.8,16,16.0,17.2,4.1,SE,4.0
22-Feb-2014,20,15,15.8,21,16.4,15.4,17.2,15.0,0.6,4.4,C,
23-Feb-2014,21,15.5,16,19,16,15.8,16.2,15.4,5.0,6.0,C,
24-Feb-2014,19.5,14.8,15.2,18.4,16.2,15,16,25.8,2.2,0.6,SE,6.0
25-Feb-2014,20.5,15.2,15.4,22.4,17.4,15.2,17.8,16.6,14.5,2.3,S,3.0
26-Feb-2014,22.2,15.5,16.2,21,17.6,15.4,17.4,17.0,1.8,0.0,SE,8.0
27-Feb-2014,23,15.5,16,21.2,17.8,15.6,17.8,16.4,0.1,1.8,E,4.0
28-Feb-2014,25.5,14.4,14.8,24.8,19.8,13.4,18,15.8,1.5,0.0,SE,6.0
01-Mar-2014,20.5,14.5,15.2,18,18.6,14.4,15.8,14.4,9.0,1.0,SW,2.0
02-Mar-2014,18,15.8,17.2,23,17.4,14,16.4,14.0,0.0,0.2,S,10.0
03-Mar-2014,18.5,15.6,17.6,24.2,18.8,13.6,16.2,14.0,0.0,0.0,SW,10.0
04-Mar-2014,21.5,14.4,14.6,20,17,13.4,16.8,16.0,0.0,0.0,C,
05-Mar-2014,22,14.5,15,18.8,16.2,14.4,16.2,15.2,1.8,5.8,S,2.0
06-Mar-2014,21.2,14.5,14.8,20,16.2,14.2,16,15.2,1.4,1.3,C,
07-Mar-2014,25.5,13,14,23.2,17.8,12.8,18,16.2,0.0,11.2,C,
08-Mar-2014,24.5,13.5,15.6,21,17.2,15,17,16.0,3.8,2.8,N,8.0
09-Mar-2014,19.5,14.5,14.8,18.2,16,14.2,16.6,15.0,3.0,2.6,C,
10-Mar-2014,24,14,16,23,19.2,14.8,17.2,14.8,2.6,0.0,SE,6.0
11-Mar-2014,26,13.5,13.4,25.2,20.2,11.6,18.8,14.6,0.0,0.0,E,10.0
12-Mar-2014,20.5,13.5,15.2,20,16.8,13.4,16.6,16.0,0.0,5.0,C,
13-Mar-2014,19,13.6,15.8,17,16.6,15.2,16,16.2,2.5,5.1,C,
14-Mar-2014,21,15.5,16,20,17.2,15.6,16.8,16.4,8.2,2.3,SE,6.0
15-Mar-2014,25,14.5,15.6,20.4,18.6,14.4,18,17.2,0.0,0.0,N,6.0
16-Mar-2014,20,15,15.2,18.8,16.4,14.8,16.4,16.0,24.5,9.8,C,
17-Mar-2014,18.8,14.8,15.2,18,16.2,14.8,16.6,15.8,2.7,3.7,C,
18-Mar-2014,18,14.8,15.2,17,16,15,16,15.6,5.9,2.6,C,
19-Mar-2014,17,14.5,14.8,16.6,15.8,14.4,14,15.0,2.9,10.0,C,
20-Mar-2014,20,14.5,14.6,19.6,17.6,14.2,16.4,16.0,20.0,0.1,SE,2.0
21-Mar-2014,19.5,14.6,14.8,18.4,16.2,14.4,16.4,15.8,0.3,1.5,C,
22-Mar-2014,20,15,15.2,18.6,16.6,15,16.6,16.0,1.5,2.0,C,
23-Mar-2014,21.5,15,16.2,21,17.4,15.6,17,15.0,8.0,1.0,C,
24-Mar-2014,22.5,15,15.2,20.6,17.8,15,17.8,16.4,0.1,0.0,C,
25-Mar-2014,23,15,15.4,18.8,18,15.2,17.6,17.0,1.2,3.5,C,
26-Mar-2014,20.5,14.5,15.2,18.8,17.4,14.8,16.4,16.4,48.2,0.6,SE,8.0
27-Mar-2014,21,15,15.2,19.6,15.6,15,16.2,15.4,17.7,1.0,C,
28-Mar-2014,20.5,13,13.4,21,17.2,12.8,15.4,15.6,0.2,0.0,C,
29-Mar-2014,22.8,12.5,14,19.2,18,13,16.8,16.2,0.0,0.0,NW,2.0
30-Mar-2014,26,14,16.2,25,18.6,14.8,17,14.0,0.0,0.0,C,
31-Mar-2014,25.5,12.5,12.8,24.6,17.2,10.6,16.6,15.4,0.0,5.1,NE,6.0
01-Ene-2015,22.5,14.5,15.8,21.2,16.2,15,16.6,15.8,1.0,1.8,C,
02-Ene-2015,17,12,12.8,16.6,13.6,12,13,13.4,2.0,1.0,SE,2.0
03-Ene-2015,19.5,12.6,13.8,19,16,13.4,15.4,14.8,5.9,0.0,C,
04-Ene-2015,18.2,13,13.6,17.2,14.6,13.4,15.2,13.2,4.3,1.1,SE,4.0
05-Ene-2015,18.5,13.2,13.4,17.6,13.8,13,15.6,13.4,5.8,0.7,E,6.0
06-Ene-2015,17.5,12.5,13,15.8,14.4,12.6,13.8,13.6,2.3,0.8,SE,6.0
07-Ene-2015,17.5,12.5,13.2,17,14.6,12.8,14.2,13.6,1.0,0.0,NE,4.0
08-Ene-2015,20,12.8,14.2,19,16.6,13.6,15.4,14.6,0.0,0.0,SE,6.0
09-Ene-2015,18,13.5,14,17.6,15.8,13.8,15.2,14.8,0.0,1.3,C,
10-Ene-2015,19,14,15,18.2,16.4,14.2,16.2,15.2,0.6,0.0,SE,8.0
11-Ene-2015,20.2,14.5,15.8,19.6,15.8,14.4,15.6,15.0,0.7,0.2,C,
12-Ene-2015,21.5,14.5,15.2,20.8,18,14.6,16.6,16.4,0.5,0.0,SE,12.0
13-Ene-2015,21.5,14.5,15.2,21,16.4,14.6,16.6,16.0,2.2,2.2,C,
14-Ene-2015,23.5,14.5,15.2,21,19.4,14.6,16.2,16.8,0.0,0.0,SE,6.0
15-Ene-2015,24,15,16,22.6,18.2,15.4,16.8,16.0,0.0,0.0,C,
16-Ene-2015,25.5,15,16,24.4,19,15,17.8,17.0,0.2,0.0,SE,8.0
17-Ene-2015,25,15,15.4,24,17.8,13.6,17.2,16.0,0.0,0.0,C,
18-Ene-2015,21,14,16.8,20.2,16.6,15.8,17.4,16.0,5.0,4.5,SE,4.0
19-Ene-2015,23,14,15,21.6,18.8,14,17.6,17.2,0.8,1.7,C,
20-Ene-2015,22,14,15,20.4,16.4,14.6,16.6,15.4,19.0,0.5,C,
21-Ene-2015,20.5,14.5,15.2,18.2,16.4,15,16.2,15.8,11.2,0.7,C,
22-Ene-2015,19.5,13.2,13.8,17.6,15.8,13.4,16.6,14.4,27.0,4.2,SE,4.0
23-Ene-2015,23,13.5,15,22,17,14.2,17.2,15.8,0.2,0.1,SE,6.0
24-Ene-2015,23.5,14.5,16,23,19.2,15.2,17.2,17.0,1.5,0.0,C,
25-Ene-2015,24,12.2,15.2,23,17,14.6,17.6,16.0,20.1,0.3,SE,6.0
26-Ene-2015,21.5,15.2,15.4,21,17.8,15,17.2,16.6,1.8,1.9,C,
27-Ene-2015,22,15,15.2,19.8,16.8,15,17.2,16.4,25.4,25.1,SE,6.0
28-Ene-2015,20.2,15,15.2,18.6,16.6,14.8,16,16.0,40.8,0.4,SE,8.0
29-Ene-2015,18,14.5,14.6,17.2,15.8,14,15.6,15.4,1.7,5.0,C,
30-Ene-2015,19.8,14.6,15.2,18.6,16.4,15,16.6,15.8,0.0,0.0,SE,6.0
31-Ene-2015,19.5,14.5,14.8,19,16.8,14.6,16.8,15.8,9.5,7.2,SE,4.0
