Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
20-Ene-2018,16.2,3.4,9.8,15.8,8.2,7.2,9,6.4,3.6,5.6,SE,3.0
21-Ene-2018,16.6,3.2,9.2,15.2,8,6.8,9.2,6.6,4.6,14.6,C,
22-Ene-2018,16.2,3,8.8,15.6,7.8,6.6,9.8,6.4,2.6,0.0,SE,6.0
23-Ene-2018,16.4,4,8.4,16.2,7.6,7.2,10.4,6.0,0.0,12.8,C,
24-Ene-2018,15.8,4.8,9.6,15.6,7.4,7.8,10,6.2,1.2,14.8,NE,4.0
25-Ene-2018,16.4,5,10.8,15.8,7.8,7.6,10.2,6.8,2.6,0.0,SE,6.0
26-Ene-2018,17,5.6,11.2,16.4,8.2,8,10.6,7.2,0.0,2.6,C,
27-Ene-2018,17.4,5.8,11.8,16.6,8.6,8.6,10.8,7.6,0.0,0.0,SE,3.0
28-Ene-2018,17.6,5.6,11.4,16.2,8.4,8,10,7.2,0.0,0.0,SE,2.0
29-Ene-2018,17,4,10.6,16.8,8,7.2,10.6,7.6,0.0,0.0,SE,3.0
30-Ene-2018,17.6,3.6,11.6,16.8,8.2,7,10.4,7.0,0.0,0.0,C,
31-Ene-2018,17.4,4.2,11.8,16.6,8,7.4,10.6,7.4,0.0,0.0,SE,6.0
01-Feb-2018,17.8,4.8,12.2,16.8,8.4,8.8,11,7.8,0.0,0.0,SE,4.0
02-Feb-2018,16.2,3.6,11.6,16.4,8,7.8,10.6,7.2,0.0,6.8,C,
03-Feb-2018,16,3.2,9.6,15.4,9.8,7,9.8,7.0,2.4,0.0,SE,4.0
04-Feb-2018,15.6,3.4,10.8,15,9.2,9.2,10,6.8,0.0,0.0,SE,3.0
05-Feb-2018,16.2,3.6,11,15.6,9.4,8,10.4,7.0,0.0,0.0,SE,6.0
06-Feb-2018,16.8,4.8,11.8,16.2,9,8.4,10.6,6.8,0.0,8.6,C,
07-Feb-2018,16.2,3.6,10.6,15.4,10,7.4,10,7.2,1.2,0.0,SE,3.0
08-Feb-2018,17.4,5,11.8,16.2,10.8,8.2,10.8,7.8,0.0,0.0,SE,4.0
09-Feb-2018,17.8,4.8,12.2,16.8,10.2,8,10.8,7.2,0.0,0.0,C,
10-Feb-2018,18,4.2,11.8,17.2,10.4,7.6,11.2,8.0,0.0,0.0,SE,4.0
11-Feb-2018,17.8,3.8,11.4,16.6,10.6,7.4,10,8.2,0.0,0.0,SE,3.0
12-Feb-2018,16.6,3.4,13.2,16,10.2,9.2,10.6,7.8,0.0,0.0,SE,6.0
13-Feb-2018,17,3.6,12.8,16.4,10.4,9,10.8,7.6,0.0,0.0,NE,3.0
14-Feb-2018,17.8,3.2,11.4,17.2,9.8,7.6,11,6.8,0.0,14.2,C,
15-Feb-2018,15.6,2.8,9.8,14.8,8.2,6.8,8.2,7.2,1.2,4.8,SE,6.0
16-Feb-2018,15.8,3.2,8.8,15.2,8.8,6.6,9.4,7.0,12.4,16.6,C,
17-Feb-2018,16.8,4,8.4,15.6,8.6,7,9.8,7.4,8.6,0.0,C,
18-Feb-2018,17,5,10.8,16.2,9,8.8,10,7.8,0.0,0.0,SE,6.0
19-Feb-2018,17.6,4.8,9.8,16.8,9.4,8.2,10.6,7.2,0.0,0.0,SE,4.0
20-Feb-2018,17.8,4.2,11,17.4,9.2,8.8,10.8,7.0,0.0,8.6,SE,6.0
21-Feb-2018,16.2,3.8,10.2,15.8,9.4,8.6,10.2,6.8,1.4,5.6,NE,4.0
22-Feb-2018,17,3.2,9.8,15.2,10.6,7.2,10,7.4,2.4,0.0,C,
23-Feb-2018,17.6,2.8,11.8,16.4,8.8,7.4,10.8,7.0,0.0,6.8,SE,3.0
24-Feb-2018,17.2,3.4,10.4,16.6,10.8,9.4,11,7.8,8.0,0.0,C,
25-Feb-2018,16.6,4,10.6,16.2,9.6,7.8,10.4,7.0,0.0,6.2,C,
26-Feb-2018,16.6,5,10,15.8,9.2,8.8,9.8,6.6,0.0,7.4,C,
27-Feb-2018,15.6,4.2,9.2,15.2,9,6.8,9.6,7.2,10.2,0.0,SE,4.0
28-Feb-2018,15.2,3.8,9.4,14.2,8.8,7.6,10.6,6.8,0.0,3.4,SE,4.0
01-Mar-2018,16.2,5,10.6,15.8,8,7.2,10.8,6.6,0.0,8.4,SE,6.0
02-Mar-2018,16.6,4.4,9.8,16.2,8,6.6,10.2,6.6,10.8,4.8,C,
03-Mar-2018,17,4.6,10.2,16.8,8.2,7.6,10.8,7.0,0.0,0.0,SE,3.0
04-Mar-2018,16.2,5.8,11.2,15.4,8,8.8,10.2,6.8,0.0,4.4,C,
05-Mar-2018,16.4,4.8,10.2,15.2,8.2,7.8,9.8,6.6,5.2,7.2,SE,3.0
06-Mar-2018,16.8,4.2,8.8,16.2,8.2,8.2,10.4,7.0,14.0,15.2,SE,3.0
07-Mar-2018,17,6.4,11.2,16.8,8.4,9.8,10.8,7.0,1.2,10.2,SE,4.0
08-Mar-2018,15.8,6.6,10.4,15.4,9.8,8.6,10.2,7.2,6.4,12.4,SE,6.0
09-Mar-2018,18.2,4.4,11.2,16.4,9.6,8.8,10.8,8.2,8.6,2.8,SE,3.0
10-Mar-2018,17.4,6.2,12.8,15.2,11,9.6,10.4,8.8,1.2,0.0,C,
11-Mar-2018,16.6,4.6,10.6,16.2,9.2,9,10.4,8.4,0.0,0.0,SE,6.0
12-Mar-2018,17,6,9.6,16.8,10.6,8.6,10.6,9.0,0.0,0.0,SE,3.0
13-Mar-2018,16.4,5,11.2,15,10.4,10,10.2,9.0,0.0,0.0,NW,4.0
14-Mar-2018,17.2,3.6,11.4,15.6,11,8.8,10.4,9.2,0.0,0.0,C,
15-Mar-2018,16.8,3.4,12.4,16.2,10.8,8.6,10.6,8.6,0.0,0.0,C,
16-Mar-2018,17,5.6,10.4,15.4,9.4,9,9.8,8.8,1.2,22.6,SE,3.0
17-Mar-2018,17.2,4.8,9.6,15.6,9,8.6,10,8.2,6.2,0.0,SE,2.0
18-Mar-2018,16.8,4,8.6,16,9,8.4,10.6,8.0,0.0,2.2,SE,3.0
19-Mar-2018,15.8,6,9.8,15.6,9.6,9.4,10.2,9.4,1.2,1.0,SE,3.0
20-Mar-2018,16.4,5.2,10.4,15.2,9,9.8,10.2,7.6,0.0,2.4,SE,3.0
21-Mar-2018,17,5.6,12.4,16.8,9.6,10.2,10.6,8.8,2.2,14.2,C,
22-Mar-2018,17,4.8,12.4,16.4,9.2,10.2,10.8,8.6,1.4,2.6,SE,6.0
23-Mar-2018,16,5,11.4,14.8,11.4,10.2,10.8,9.6,8.2,4.8,SE,6.0
24-Mar-2018,16.8,5.6,11.2,15.2,9.8,9.4,10.4,9.0,6.2,8.8,SE,6.0
25-Mar-2018,15.6,5,11,14.8,10.8,10.6,10.8,9.0,2.8,6.2,SE,6.0
26-Mar-2018,16.8,4.2,13.2,15.6,10.2,9.8,11,8.8,5.2,0.0,SE,6.0
27-Mar-2018,16.2,3.8,8.2,15.6,9.8,7,10.6,8.2,0.0,0.0,SE,3.0
28-Mar-2018,17,3.4,7.8,16.6,10,6.4,11.4,9.2,0.0,0.0,SE,3.0
29-Mar-2018,17.4,3,7.6,15.6,9,6.8,11.4,8.2,0.0,0.0,C,
30-Mar-2018,17.2,4.2,8.4,15.2,10.2,7.2,9.8,8.0,0.0,0.0,C,
31-Mar-2018,17.8,3.6,7.6,16.4,9.8,6.2,10.6,7.8,0.0,0.0,C,
