Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
24-Ene-2017,19,7,9.6,17.6,7.4,7.8,11,6.0,2.7,2.1,NW,3.0
25-Ene-2017,14.6,8.6,10.2,13.8,7.6,8.6,10.2,6.2,6.3,11.4,NE,4.0
26-Ene-2017,19.4,7.2,10,17.6,7.4,7.8,11.2,6.0,0.0,1.4,NW,2.0
27-Ene-2017,14.8,7,9.4,12.6,7.2,7.6,10.4,5.4,0.0,0.0,NW,3.0
28-Ene-2017,17.8,7.6,10,14.6,8.2,8.4,9.6,5.8,0.0,0.0,NW,2.0
29-Ene-2017,17.2,5.2,8.6,15.8,8,6.4,10,5.4,0.0,0.0,NW,3.0
30-Ene-2017,20,5,8.2,18,9.4,6,11.2,5.6,0.0,0.0,NW,2.0
31-Ene-2017,20.8,7.8,10.4,18.4,9.8,8.6,11.4,6.2,0.0,0.0,SE,4.0
01-Feb-2017,20.4,5.4,9.2,16.8,9.8,6.4,11.6,5.0,0.0,0.0,NW,3.0
02-Feb-2017,22.8,5,8.6,20.8,11,6,12,7.4,0.1,0.0,NW,2.0
03-Feb-2017,18.6,7.4,9.6,15.8,8.4,7.8,10.4,5.6,0.3,0.8,NE,3.0
04-Feb-2017,18,5.8,9.4,16.8,7.6,6.6,11,5.0,0.0,2.2,NW,6.0
05-Feb-2017,20.6,4.6,8,18.4,8.8,5.8,11.2,5.4,0.0,0.2,NW,2.0
06-Feb-2017,17.8,5,8.6,15.6,7.6,6.2,10.4,5.4,0.0,0.0,SE,8.0
07-Feb-2017,15.8,8,10.4,13.2,8,8.6,10.6,6.2,0.2,0.6,NW,3.0
08-Feb-2017,20.8,7.4,9.6,18,7.8,8,10.8,6.4,0.0,0.5,NW,2.0
09-Feb-2017,18.4,7.8,10.4,16.4,8.4,8.6,11,6.0,0.4,1.0,NW,2.0
10-Feb-2017,20,5.4,9.4,18.8,7.2,7.4,11.2,5.8,0.0,1.1,SE,4.0
11-Feb-2017,22,7.6,10.2,20.4,7.6,8.4,11.8,6.4,0.6,3.8,NW,2.0
12-Feb-2017,19.6,6.4,8.8,17.4,7,6.8,10.4,5.6,1.6,6.4,NW,2.0
13-Feb-2017,14.6,6.2,8,12.6,6.6,6.6,9.4,5.2,10.8,3.2,SE,3.0
14-Feb-2017,17.2,6,7.6,15.2,8,6.4,11.4,5.6,6.5,0.0,SE,6.0
15-Feb-2017,21.4,5.6,8.4,17.8,10.6,6.4,10.8,6.2,0.0,0.0,NW,2.0
16-Feb-2017,20.2,5.2,8,17.2,7,5.4,10.2,5.4,0.0,4.1,NW,3.0
17-Feb-2017,15,6.4,8.4,13.8,7.6,6.8,10.4,5.8,0.0,0.0,SE,3.0
18-Feb-2017,20.2,6.6,8.8,17.4,8.8,7,11.6,6.0,15.4,0.0,NW,6.0
19-Feb-2017,20,8,10.6,17.2,8,8.2,11.8,6.2,0.0,2.4,NW,2.0
20-Feb-2017,21,5,8.6,18.2,7,6.2,12,5.4,0.0,8.3,NE,3.0
21-Feb-2017,13.2,5.8,8,12.6,6.6,6.4,10.4,5.0,0.0,3.6,NE,2.0
22-Feb-2017,14,7.8,9.2,13,7,7.8,10.8,5.6,0.0,9.8,NW,2.0
23-Feb-2017,19.4,7.2,9,16.4,7.4,7.4,11.2,5.8,4.2,3.7,NW,4.0
24-Feb-2017,18.8,6.4,7.6,16,8.6,6.6,11,6.8,0.3,0.2,NW,2.0
25-Feb-2017,19.4,6.6,9,17.8,7.6,7,11.6,6.4,4.4,2.1,NW,3.0
26-Feb-2017,15.4,8.2,9.4,13.2,6.8,8.2,10.4,5.8,9.6,7.0,NW,2.0
27-Feb-2017,17.6,7,8,15.2,7.8,7,11.4,5.2,12.5,4.2,NE,3.0
28-Feb-2017,20.2,6.4,8.6,18.4,6.8,7.2,11.6,6.0,0.0,6.2,NW,2.0
01-Mar-2017,20.8,8,9.8,18.6,9.4,8.2,11.4,7.0,1.8,0.0,NW,3.0
02-Mar-2017,18.8,7.6,9.4,17.4,7.6,8,12,6.4,0.0,5.1,NE,3.0
03-Mar-2017,14.6,8.2,9.2,13.2,8.2,8.4,10.8,6.0,3.4,1.0,NW,3.0
04-Mar-2017,19.6,7,10,17.2,8.8,7.8,11.4,5.2,0.0,0.0,NW,4.0
05-Mar-2017,20.4,5.4,8.6,18.6,9,6,11.8,5.6,0.0,0.0,NW,2.0
06-Mar-2017,18.8,7.8,9.2,16.8,8.8,8,11.2,5.2,0.7,1.5,NW,2.0
07-Mar-2017,19.2,6.6,9.4,15,8.4,7.2,10.8,5.0,0.0,0.2,NW,4.0
08-Mar-2017,16.8,9.2,9.8,13,8.6,9.2,10.4,7.0,3.3,1.9,NW,2.0
09-Mar-2017,20.2,8,9.4,18.4,10.2,8.4,12.2,7.4,1.2,0.9,NW,3.0
10-Mar-2017,15.8,8.4,9.8,15.2,7.8,8.6,11.6,6.2,0.2,2.2,NE,3.0
11-Mar-2017,17.6,8.8,10,16.2,8,9,11.2,6.6,3.1,6.4,SW,3.0
12-Mar-2017,20,5.6,8,17.4,9.6,6.4,11.4,5.6,0.0,0.0,NW,2.0
13-Mar-2017,19.6,5,8.6,17.4,9.4,6.8,11.8,6.0,0.0,0.0,NW,3.0
14-Mar-2017,15,8,9,14.2,7,8.4,11.6,5.8,3.8,0.5,SE,3.0
15-Mar-2017,20.8,8.4,9.6,19.6,8,8.8,12.6,6.8,7.6,3.3,NW,2.0
16-Mar-2017,17.8,8.2,9.8,15.8,8.8,8.4,10.6,5.4,0.0,0.0,NW,5.0
17-Mar-2017,17,6.4,9.2,16.2,7,7.2,10.2,6.2,0.0,1.2,NW,6.0
18-Mar-2017,19.8,7.2,10,17.8,10.2,8.8,10.4,7.0,7.8,0.0,NW,2.0
19-Mar-2017,19.2,7.4,9.6,17.6,9.2,7.8,10,6.0,0.0,0.0,NW,2.0
20-Mar-2017,20.2,6.8,9.2,18,7.6,7.4,11.8,5.0,0.0,1.9,NW,4.0
21-Mar-2017,20.6,7.6,10.4,18.8,10.2,8.2,11.4,5.6,0.0,0.0,NW,2.0
22-Mar-2017,21,7.8,10.8,19.2,10.8,8.8,11,6.8,0.0,0.0,NW,2.0
23-Mar-2017,18,8.6,11.2,14.2,9.2,9.2,9.8,6.0,0.0,0.0,NW,4.0
24-Mar-2017,17.6,8.2,9.6,16.8,8.8,8.4,11.4,5.2,1.1,0.0,NW,1.0
25-Mar-2017,19.2,7.8,10.2,17.4,9.4,8.4,12,7.8,0.0,0.0,NW,4.0
26-Mar-2017,18.8,6.6,7.4,16.8,9.6,6.8,11.6,6.4,15.2,0.5,NW,2.0
27-Mar-2017,18,7.8,9.4,16.2,7.8,8.2,11.4,5.4,0.9,1.0,NW,3.0
28-Mar-2017,18.6,7,9.6,18,8.8,7.8,11,6.4,0.0,0.0,NW,2.0
29-Mar-2017,18.4,6.8,8,17.8,7.6,7,11.8,6.4,28.4,1.5,NW,2.0
30-Mar-2017,16.6,7.4,8.4,15.6,8,7.4,11.2,6.2,6.5,0.0,NW,3.0
31-Mar-2017,19,9,11,17.4,9.6,9.4,11.8,5.8,0.7,0.1,NW,2.0
01-Ene-2018,17.2,6.8,9.6,15.8,11,7.2,10.6,8.4,4.4,0.0,NW,2.0
02-Ene-2018,17,9.2,11.2,14.2,9.6,9.4,9.8,8.0,0.0,1.4,N,3.0
03-Ene-2018,18.4,5.8,7.6,17.2,10.2,6.8,9.8,7.8,1.5,0.0,NE,2.0
04-Ene-2018,18.6,5.4,10.8,17.4,11.8,8.2,10.8,8.6,0.0,0.0,NW,3.0
05-Ene-2018,18.2,9.4,11.2,17.8,13.2,9.6,11,9.8,2.0,0.0,NW,1.0
06-Ene-2018,18.4,7.2,9.4,14,11,8.6,11.2,9.6,11.6,0.0,SE,3.0
07-Ene-2018,17.8,6.6,8.4,16.6,9.2,7.8,10.2,8.2,0.0,8.5,NW,1.0
08-Ene-2018,15.4,6,6.6,14.2,10.2,6.2,10,7.6,14.4,6.6,N,1.0
09-Ene-2018,16.2,5.8,9.4,13.2,11,7.8,10.4,8.4,0.0,0.0,NW,1.0
10-Ene-2018,15.6,8,9.6,14.8,10.4,8.2,10.4,9.2,0.0,0.0,NW,1.0
11-Ene-2018,16.4,6.4,11,13.6,12.2,10.2,11.4,9.0,0.0,1.6,NW,1.0
12-Ene-2018,18.8,7.8,9.6,15.4,9.8,8.4,9.4,8.2,4.8,0.5,NW,3.0
13-Ene-2018,19.6,6.6,8.6,17.2,11.8,7.2,10.4,9.6,3.0,1.0,E,2.0
14-Ene-2018,20.6,5,8.8,18.6,14,6.2,10.2,8.6,0.0,0.0,NW,1.0
15-Ene-2018,14.4,8,9.8,10,9.2,8.4,9.4,8.2,0.0,1.4,NW,1.0
16-Ene-2018,18.2,6.8,9.4,16.6,12.8,7.6,11.2,9.4,2.6,0.0,NW,1.0
17-Ene-2018,15.2,5.4,6.4,12,10.8,5.8,10.4,9.8,16.4,0.0,NW,1.0
18-Ene-2018,15.8,6.4,8.2,14,9.8,7.4,10.2,8.6,4.0,3.5,SE,3.0
19-Ene-2018,16.8,7.2,8.6,15.2,11.4,8,10.8,9.0,2.6,3.0,NW,1.0
20-Ene-2018,17.2,6.8,8.8,16.8,10,7.2,10.6,8.4,8.6,0.0,NW,1.0
21-Ene-2018,18.2,7.8,9.6,16.2,11.8,8.2,10.4,9.4,6.8,0.0,NE,3.0
22-Ene-2018,15.2,6.8,8.2,13.2,9.4,7,9.8,8.8,6.1,3.0,NW,2.0
23-Ene-2018,17.2,6.2,9.4,12.2,11.6,7.8,8.4,7.4,0.0,3.2,NE,2.0
24-Ene-2018,19.4,6,8.8,16.8,12.6,7.6,10.2,7.4,0.0,0.0,NW,1.0
25-Ene-2018,18.8,3.2,8.2,16.2,12.2,5.6,9.2,8.4,0.0,0.0,E,2.0
26-Ene-2018,19.2,5.2,8.8,16.6,10.4,7.2,10.4,7.6,0.0,0.0,NE,3.0
27-Ene-2018,19.4,4.8,9.2,17.2,10.6,6.8,9.4,6.6,0.0,0.0,N,2.0
28-Ene-2018,23.4,3.2,9.4,18.4,14.2,6.4,10.2,8.4,0.0,0.0,NW,1.0
29-Ene-2018,20.2,4.4,10.2,18.2,10.8,7.6,11.8,6.8,0.0,1.3,E,4.0
30-Ene-2018,20.4,4.8,6.8,19.2,11,6.2,11.6,7.2,3.1,0.0,NW,2.0
31-Ene-2018,20.8,4.2,7.6,18.2,13.2,6.8,11.2,9.4,0.0,2.9,N,3.0
01-Feb-2018,19.4,5.8,9.6,17.8,12.4,7.4,11.2,7.6,0.0,0.0,SE,3.0
02-Feb-2018,21.2,6,8.2,17.4,11.2,7.2,12,8.0,0.0,0.0,NW,2.0
03-Feb-2018,22.2,5.6,8.6,19.8,12.4,7.4,11.8,8.8,0.0,0.0,NW,1.0
04-Feb-2018,21,5.4,9.6,19.4,12.8,7.8,12,9.4,0.0,0.0,NW,1.0
05-Feb-2018,21.2,8.2,10.4,17.6,12,8.6,11.2,10.2,0.0,0.0,NE,3.0
06-Feb-2018,18.2,8,10.6,14.2,13,9.2,9.8,10.4,0.0,5.6,SW,3.0
07-Feb-2018,20.6,8.4,11.8,17.4,14.2,8.8,10.4,9.2,0.0,0.0,N,4.0
08-Feb-2018,20.2,8.6,10.6,17.8,9.8,9.8,11.4,8.8,0.0,1.5,NW,2.0
09-Feb-2018,21.2,9,9.6,18.8,12.4,9.2,12.2,9.4,1.7,0.0,NW,1.0
10-Feb-2018,17.2,8.6,10.6,15.8,12.8,9.8,10.6,9.6,3.9,0.0,NW,2.0
11-Feb-2018,18.4,6.4,8.2,16.4,14.2,6.6,10.2,10.0,5.6,0.0,NW,2.0
12-Feb-2018,17.6,8.2,10.6,16.2,12.2,9,10,10.4,0.0,1.0,NE,3.0
13-Feb-2018,20.2,7,8.4,17.2,12.8,7.8,12.2,10.4,14.0,0.0,NW,1.0
14-Feb-2018,14.8,8.2,9.8,11.8,9.6,8.6,10.4,8.4,18.5,11.0,NW,1.0
15-Feb-2018,16.8,8.4,9.2,12.8,10,8.8,9.2,9.4,1.3,4.6,NW,6.0
16-Feb-2018,16.2,7,8.2,14.6,11.8,7.2,11.6,9.8,4.7,2.5,SE,6.0
17-Feb-2018,19,7.4,11.2,16.8,13,9.8,10.2,9.4,0.0,0.5,NW,2.0
18-Feb-2018,20.6,7.8,10.4,18.2,14.4,9.2,9.6,10.0,11.2,0.0,NW,1.0
19-Feb-2018,17.2,7,9.4,15.4,12.2,8.6,9.6,8.8,0.0,0.0,NW,1.0
20-Feb-2018,19,7.2,9.6,15.4,10.2,8.2,10.8,9.0,0.0,1.7,NW,2.0
21-Feb-2018,19.8,6.8,9.2,17.6,8.2,8,11.8,7.6,1.6,8.0,NW,1.0
22-Feb-2018,20.6,6.6,10,18.6,10.6,8.4,10.4,7.8,0.5,0.3,NW,2.0
23-Feb-2018,17.8,6.4,8.8,17,11.8,7.8,10.6,8.0,0.2,0.0,C,
24-Feb-2018,20.4,5.4,8.6,18.2,10.2,7.6,9.8,8.6,0.0,0.0,NW,2.0
25-Feb-2018,16.4,7.6,9.2,15.6,12.2,8.2,10.8,9.4,3.1,0.2,NE,6.0
26-Feb-2018,17.2,8,9.8,14.8,9.4,8.6,11.2,8.2,2.3,9.6,NW,2.0
27-Feb-2018,18.2,5.2,8.6,13.4,11.8,7.8,10.8,9.2,6.8,0.0,NW,1.0
28-Feb-2018,18,6.8,9.6,15.2,12.4,9,10.8,10.6,1.6,1.2,N,6.0
01-Mar-2018,15.8,6.2,9.2,15,9.4,7.8,11.4,8.2,30.6,7.8,NW,2.0
02-Mar-2018,17.6,7.4,9.4,16.2,11,7.6,11.4,9.8,3.4,3.2,NW,1.0
03-Mar-2018,16.6,7.4,9,12.6,11.2,8.6,10.8,9.6,8.9,1.2,SE,4.0
04-Mar-2018,17,7.2,8.2,15.6,8.4,7.4,10.6,7.2,0.0,0.8,NW,1.0
05-Mar-2018,16.8,6.8,8.8,15,10.2,8.2,10.8,7.6,7.2,0.5,NW,2.0
06-Mar-2018,17.6,6.4,8.2,16.2,12.6,7.8,10.8,9.2,0.6,1.2,NW,3.0
07-Mar-2018,19.2,8.4,9.8,16.4,14.2,7.2,11,9.4,0.0,0.0,NW,2.0
08-Mar-2018,20,7.2,10.6,17.2,12.4,8.8,10.6,9.2,0.3,0.0,NW,4.0
09-Mar-2018,19.8,8.2,9.8,16.6,12.2,8.6,11.2,9.6,0.0,0.5,NW,2.0
10-Mar-2018,19.6,7,9.6,18.2,13.2,8.8,12.6,11.4,9.0,1.6,NW,1.0
11-Mar-2018,21.2,7.8,9.4,18.6,13.6,8.2,12.4,10.8,2.4,0.0,NW,2.0
12-Mar-2018,19,8.6,9.4,18,13.8,8.8,12.2,10.0,2.1,0.0,NW,2.0
13-Mar-2018,20.6,8.4,9.8,18.6,9.8,9.2,12.4,9.0,0.6,0.5,NW,2.0
14-Mar-2018,18.2,6.8,8.2,17.4,9.4,7.6,11.8,9.2,1.6,7.1,NW,2.0
15-Mar-2018,17.4,7,8.4,14,11.4,7.4,11.6,10.2,6.1,1.0,N,1.0
16-Mar-2018,19.4,8.2,10,17.6,12.8,8.4,11.8,9.6,0.0,0.0,NW,2.0
17-Mar-2018,18.8,7.4,8.8,12.8,11.4,8,10.2,9.2,15.2,0.3,N,2.0
18-Mar-2018,17.4,8.4,9.8,16,12.2,9.2,11.8,9.4,1.8,2.6,NW,2.0
19-Mar-2018,18.2,8.6,9.2,15.8,9.6,8.6,10.6,8.8,0.0,5.4,NW,6.0
20-Mar-2018,18.8,6.6,8.2,15.2,11.8,7.8,10.2,8.2,0.0,0.0,N,6.0
21-Mar-2018,18.4,6,7.2,14.4,13.2,6.6,10.4,10.0,0.0,0.0,N,2.0
22-Mar-2018,18.6,7.2,9.8,16.2,10.4,9,11,9.6,0.0,1.5,NW,2.0
23-Mar-2018,19.4,7.4,8.6,16.8,9.4,7.8,11.8,8.8,2.4,3.1,E,4.0
24-Mar-2018,22.2,6.4,7.4,19.4,11.2,7.2,11.4,10.4,5.7,0.0,NW,6.0
25-Mar-2018,17.2,4.8,11.8,16.2,10.6,6.8,14,9.4,14.6,0.0,SE,6.0
26-Mar-2018,19.4,6.2,8.2,17,14.4,7.8,13.8,12.2,0.0,0.0,NW,4.0
27-Mar-2018,18.8,5.6,6.2,17.4,12.6,5.8,15,11.2,3.1,0.0,NW,1.0
28-Mar-2018,21,4,5.8,19.2,11.2,5.2,15.6,10.0,0.7,0.0,NW,4.0
29-Mar-2018,19.8,4.4,7.6,18.2,11.8,7.2,14.6,10.6,1.5,0.0,N,2.0
30-Mar-2018,21.8,4.6,9,19.4,14.4,8.6,15.2,10.2,0.7,0.0,NW,5.0
31-Mar-2018,22,4.8,6.8,19.8,13,6.2,15.4,11.4,0.0,0.0,NW,2.0
