Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
30-Ene-2014,24.2,11,15.8,23.2,16.2,13.2,16.2,13.8,0.0,0.0,SSW,7.0
31-Ene-2014,24,12.4,16.7,23.2,17.7,13.6,16.4,14.6,0.0,0.0,WSW,8.0
01-Feb-2014,25.3,13.8,17.7,24.6,18.2,14.1,16.5,14.6,0.0,0.0,WSW,8.0
02-Feb-2014,26.2,14.4,17.2,25.6,17.2,14,17.2,14.8,0.0,0.0,WSW,4.0
03-Feb-2014,26.7,13.2,16,26,17,13.6,18.2,14.8,0.0,0.0,SW,6.0
04-Feb-2014,25.3,12.7,16.7,25,16.8,13.8,17.4,14.6,0.0,0.0,SW,7.0
05-Feb-2014,24.2,12.9,16.9,23.6,16.6,14,16.5,13.4,0.0,0.0,SW,6.0
06-Feb-2014,23.7,13,14.5,22.6,16.6,13,16.6,14.0,0.0,0.0,SW,6.0
07-Feb-2014,23.8,12.4,15.6,23.2,17.2,13,17,13.8,0.0,0.0,SW,6.0
08-Feb-2014,24.6,13,16.2,24.4,17,13.4,15.6,14.0,0.0,0.0,SW,6.0
09-Feb-2014,25.7,13,18,25.2,17.8,11.6,16,13.4,0.0,0.0,SW,5.0
10-Feb-2014,26,11.5,16.9,25.7,16.4,11.8,15.8,12.6,0.0,0.0,SW,6.0
11-Feb-2014,25.6,11.6,15.6,25.2,16.8,12.2,13,14.0,0.0,0.0,SW,6.0
12-Feb-2014,25.8,13,16.1,24.6,18.3,13.4,17.8,14.3,0.0,0.0,WSW,6.0
13-Feb-2014,24.6,12.9,16,23.5,16.3,12.9,16.4,14.0,0.0,0.0,WSW,6.0
14-Feb-2014,24.5,11.7,16.6,23.6,17.6,13,16.8,14.4,0.0,0.0,WSW,5.0
15-Feb-2014,23.6,13.4,16.4,23.2,16.3,13.6,16.4,14.2,0.0,0.0,SW,8.0
16-Feb-2014,24.5,11.8,15.2,24.4,17,13.4,16.8,13.6,0.0,0.0,SW,4.0
17-Feb-2014,24.4,12.3,14.4,24.2,15.8,12.8,17,13.2,0.0,0.0,WSW,6.0
18-Feb-2014,25,12.9,16.4,24.5,16.6,13.9,17.6,14.0,0.0,0.0,SSW,8.0
19-Feb-2014,24,12.8,17,23.8,17.6,14.1,17.4,14.8,0.0,0.0,SW,7.0
20-Feb-2014,23.7,11.9,14.8,23.2,16.8,13,16.7,14.6,0.0,0.0,SW,5.0
21-Feb-2014,24,12,16.2,23.6,16,12.8,17.2,13.8,0.0,0.0,SW,6.0
22-Feb-2014,24.4,11.6,14.8,24.2,16.2,13,16.8,14.0,0.0,0.0,WSW,5.0
23-Feb-2014,24.1,12.5,15.6,23.9,16.2,13.6,17.4,14.1,0.0,0.0,SW,7.0
24-Feb-2014,25.5,13.5,15.2,24.6,18.8,13.9,17.3,15.8,0.0,0.0,WSW,5.0
25-Feb-2014,24.4,13.6,16.2,23.6,17.8,13.9,17.6,15.4,0.0,0.0,SW,6.0
26-Feb-2014,24.5,14.2,16.9,24,17.5,15,17.9,15.2,0.0,0.0,SW,6.0
27-Feb-2014,27.8,15,17.5,26.8,19.8,14.8,18.6,16.0,0.0,0.0,SW,4.0
28-Feb-2014,26.2,13.8,16.5,25.4,17,14.4,18.6,15.4,0.0,0.0,SW,4.0
01-Mar-2014,23.2,12.1,15.2,21.6,17.4,13.4,17,15.0,0.0,0.0,SW,8.0
02-Mar-2014,24.2,14.8,16.5,23,16.8,14.6,16.6,14.8,0.0,0.0,W,3.0
03-Mar-2014,25.4,13.6,16.8,24.4,17.2,15,17.4,14.6,0.0,0.0,SW,6.0
04-Mar-2014,24.8,13.2,15,24.5,16.8,13.4,17.4,14.6,0.0,0.0,SW,4.0
05-Mar-2014,24.9,13.5,16.2,24.2,18.6,13.4,17,15.0,0.0,0.0,WSW,5.0
06-Mar-2014,25.8,16.5,17.6,24.2,19.4,14.6,17,15.2,0.0,0.0,SW,7.0
07-Mar-2014,26.2,14.8,17.6,25.6,19.2,14.8,18,15.4,0.0,0.0,SW,8.0
08-Mar-2014,25.8,14.6,16,25.4,17.6,14,17.2,15.0,0.0,0.0,SW,6.0
09-Mar-2014,24.6,13.8,17.2,23.2,15.6,14.2,16.8,14.0,0.0,0.0,SW,6.0
10-Mar-2014,24,14.2,15.6,23.4,18,14.4,17.4,15.6,0.0,0.0,WSW,6.0
11-Mar-2014,25,14.6,17.2,24.4,17,14.8,17.4,14.0,0.0,0.0,WSW,4.0
12-Mar-2014,24.2,12.8,16.2,23.9,16.6,14,17.8,14.6,0.0,0.0,SW,7.0
13-Mar-2014,26,13.7,16.2,24.7,16.8,14.8,18,14.6,0.0,0.0,SW,4.0
14-Mar-2014,24.6,13.8,15.1,24.2,16.8,13.8,17.8,14.2,0.0,0.0,SW,6.0
15-Mar-2014,24.3,13.4,14.8,23.4,16.6,13.8,17.6,13.0,0.0,0.0,S,4.0
16-Mar-2014,24.2,13.8,16.4,23.6,16,14,17.5,13.8,0.0,0.0,SW,6.0
17-Mar-2014,23.6,13.1,16.4,23.2,16.2,14.2,17.3,14.3,0.0,0.0,SW,7.0
18-Mar-2014,23.7,15.4,16.8,23,16.5,14.6,17.8,14.8,0.0,0.0,WSW,7.0
19-Mar-2014,24.6,15.4,17.2,24,17.3,15.9,18.2,15.2,0.0,0.0,WSW,4.0
20-Mar-2014,26.3,13.4,16.7,26.2,16.6,14.9,18.6,14.7,0.0,0.0,WSW,4.0
21-Mar-2014,24.6,14.1,16,23.8,17.2,14.6,18.2,15.0,0.0,0.0,WSW,6.0
22-Mar-2014,24.7,14.4,15.4,23.4,16,14.3,17.8,14.4,0.0,0.0,SW,5.0
23-Mar-2014,25,13.2,16.4,24.6,15.4,14.1,18.2,13.7,0.0,0.0,WSW,6.0
24-Mar-2014,25.4,13,15.4,25,17.3,14.1,17.8,15.0,0.0,0.0,SW,5.0
25-Mar-2014,24.8,13.8,17.4,23.2,17.4,14.4,17.8,14.3,0.0,0.0,WSW,6.0
26-Mar-2014,26.4,14,17.2,25,17.2,13.9,16.6,12.4,0.0,0.0,WSW,6.0
27-Mar-2014,25.7,12.8,16.8,24.8,16.5,13.6,15,13.4,0.0,0.0,WSW,6.0
28-Mar-2014,24.6,12.5,16.2,23.4,16.2,12,16.4,14.3,0.0,0.0,SW,6.0
29-Mar-2014,25.3,12.2,16,24,15.4,13.4,17.4,13.7,0.0,0.0,SW,6.0
30-Mar-2014,23,9.5,11.4,22.6,16,10.8,16.3,13.6,0.0,0.0,WSW,6.0
31-Mar-2014,23.6,12.3,16,23.1,16,13.9,17.4,14.6,0.0,0.0,SW,5.0
01-Ene-2015,27.4,15,20,26.6,19.4,14.8,16.6,12.6,0.0,0.0,SW,5.0
02-Ene-2015,24.8,13.5,18.4,24.2,17.8,12.6,17,14.0,0.0,0.0,SW,6.0
03-Ene-2015,26.4,13,18.2,26,18.6,14.4,17.6,15.2,0.0,0.0,SW,7.0
04-Ene-2015,26.8,16.6,18.8,25,19.8,15.4,16.8,13.6,0.0,0.0,SW,6.0
05-Ene-2015,28,14.4,18.8,27.7,17.3,11.4,16,13.8,0.0,0.0,W,4.0
06-Ene-2015,28.2,15.2,21.6,27.6,18.8,15,17.8,14.6,0.0,0.0,SSW,6.0
07-Ene-2015,28.4,15.4,21,27.8,19.8,14.3,17,15.0,0.0,0.0,SSW,8.0
08-Ene-2015,27,14.8,21.4,26.2,17.8,14.2,16.8,15.0,0.0,0.0,SW,6.0
09-Ene-2015,27,14.4,18.8,26.4,17.8,14.6,15.2,13.2,0.0,0.0,WSW,7.0
10-Ene-2015,28.4,14.5,20.8,27.8,19.6,13.6,15.8,14.0,0.0,0.0,SW,6.0
11-Ene-2015,29.4,14.2,20.8,29,20.8,14.6,16.6,13.8,0.0,0.0,S,6.0
12-Ene-2015,27.4,14.4,19,27,19.2,12,16,14.6,0.0,0.0,SW,7.0
13-Ene-2015,26.4,14,18.8,25.6,18.6,11.8,14.6,13.4,0.0,0.0,SW,6.0
14-Ene-2015,27.6,12.4,18.6,26.4,18.6,12,16.4,13.4,0.0,0.0,SW,6.0
15-Ene-2015,27.8,12.8,19.8,27.8,19.2,12.4,16.8,12.4,0.0,0.0,SW,6.0
16-Ene-2015,26.8,13.2,18,26.8,18.6,13.2,16.6,13.2,0.0,0.0,SW,7.0
17-Ene-2015,24.6,13,17.8,23.6,15.6,12.4,16,13.2,0.0,0.0,SW,5.0
18-Ene-2015,22.6,12.8,16,20.6,16.2,11.6,15,13.8,0.0,0.0,S,4.0
19-Ene-2015,24.2,12.4,16.8,23.6,16.8,13.2,16.6,13.6,0.0,0.0,SW,6.0
20-Ene-2015,25,12.2,18.6,24.2,17.2,14.8,16.4,14.6,0.0,0.0,S,6.0
21-Ene-2015,24.6,14.8,17.6,23.6,15.4,14.2,16.2,13.6,0.0,0.0,SW,6.0
22-Ene-2015,24.7,14.6,17.8,22.4,17.2,14.4,15.8,14.2,0.5,0.0,SW,8.0
23-Ene-2015,25.6,15.4,18,24.8,18.8,12.2,16,12.8,0.0,0.0,SW,6.0
24-Ene-2015,25,14,16.2,23.8,17.2,10.6,15.6,11.8,0.0,0.0,SW,6.0
25-Ene-2015,25.6,13.4,18.4,25.2,17.2,13,16,13.6,0.0,0.0,SW,6.0
26-Ene-2015,25.4,13.8,18.6,24.6,16.2,14,17.4,14.2,0.0,0.0,SW,6.0
27-Ene-2015,24.8,16,18.4,24.4,16.2,14.8,17,14.8,0.0,0.0,SW,6.0
28-Ene-2015,27.2,15.7,18.6,26.8,18.2,15,17.4,14.2,0.0,0.0,SW,8.0
29-Ene-2015,27,15.6,18.2,26,18.2,13,16.6,14.2,0.0,0.0,SW,8.0
30-Ene-2015,26.2,14.8,16.2,25.8,18.6,14,17.4,14.8,0.0,0.0,SW,6.0
31-Ene-2015,25,15.6,16,24.2,16.6,14.6,18,15.8,0.0,0.0,SW,6.0
01-Feb-2015,25.8,16.4,19.4,25.2,16,18,19.4,15.4,0.2,1.0,SW,6.0
02-Feb-2015,26,15.4,19.2,25.4,16,17.2,19.2,15.4,0.2,0.0,SW,8.0
03-Feb-2015,26.2,15.6,17.6,25.4,17.8,16,19.6,16.0,0.0,0.0,SW,7.0
04-Feb-2015,25.8,15.4,18.8,24.6,17,16.2,18,16.0,0.0,0.0,SW,6.0
05-Feb-2015,25.8,15,20.2,24.5,17.4,16,18.8,16.0,0.0,0.0,SW,6.0
06-Feb-2015,24.2,15.8,16.6,24,16.8,15.8,18.8,15.4,0.0,0.0,SW,6.0
07-Feb-2015,19.8,15.7,17.2,19.2,15.8,15.9,16.6,15.0,0.0,0.2,S,4.0
08-Feb-2015,19.4,15,15.4,18.6,15.4,15.2,15.6,14.6,0.0,0.0,SW,4.0
09-Feb-2015,21.4,14.8,15.4,20.2,16.4,14.2,16.4,15.6,0.3,-888.0,SW,6.0
10-Feb-2015,20.6,16,16.8,20.6,17.4,15.4,16.6,15.4,1.0,0.2,S,4.0
11-Feb-2015,25.4,14.8,17,25.2,17.8,15.6,17.8,15.8,0.1,0.0,S,2.0
12-Feb-2015,25.7,15,18.7,25.2,17.4,15.6,18.8,15.6,0.0,0.0,S,6.0
13-Feb-2015,25.8,15.2,18.4,25.4,17.2,15.6,19.2,15.8,0.0,0.0,S,4.0
14-Feb-2015,25.8,15,17.2,23.6,16.8,15.8,16.6,15.6,0.0,0.0,SW,6.0
15-Feb-2015,24.6,15.8,16,24.2,18.4,15.6,19.8,16.8,0.1,0.0,SW,6.0
16-Feb-2015,26.2,17,19,25.6,19.6,16,18.7,17.6,0.0,0.0,S,5.0
17-Feb-2015,27.2,16.2,19.2,26.8,18.4,16.8,19,16.6,0.0,0.0,SW,4.0
18-Feb-2015,24.4,13.2,13.8,23.8,16.2,13.8,18,15.0,0.0,0.0,SW,6.0
19-Feb-2015,23,14.4,14.8,20.6,16.8,14.2,16.2,15.0,0.0,0.0,SSW,4.0
20-Feb-2015,25.6,12.8,16.8,25.2,17.2,14.6,17.8,15.4,0.0,0.0,SW,6.0
21-Feb-2015,24.8,15.8,17.6,24.6,17.4,15.2,18.4,15.4,0.0,0.0,SW,4.0
22-Feb-2015,24.4,14,17,24,18.6,15.8,17.6,16.6,0.0,0.0,SW,6.0
23-Feb-2015,24.8,15.6,16,24.4,18,15.6,18.4,16.4,0.0,-888.0,S,5.0
24-Feb-2015,24.8,14.6,15.8,24.6,16.2,15,19,15.0,0.0,0.0,SW,8.0
25-Feb-2015,25.4,14.4,14.6,25.2,15.2,14.4,19.2,14.2,0.0,0.0,WSW,6.0
26-Feb-2015,24.4,14.8,18.4,24.2,16.8,16.2,18.4,15.6,0.0,0.7,SW,6.0
27-Feb-2015,24.8,15,17,23.6,18.8,15.4,18.2,16.2,0.1,0.0,SW,5.0
28-Feb-2015,26.8,13.4,15.8,26.3,18,14.8,19,16.2,0.0,0.0,SW,8.0
01-Mar-2015,25.6,14.6,17.4,25,17.4,15.8,18.4,15.0,0.0,0.0,SW,8.0
02-Mar-2015,24.6,14.2,17.2,23.8,16.4,16,18.6,14.8,0.0,0.0,SW,6.0
03-Mar-2015,24.6,13.8,13.8,24.1,16.8,13.4,18.2,16.8,0.0,0.0,SW,6.0
04-Mar-2015,25.6,14.8,17.2,25.2,17.2,15.1,18.4,15.0,0.0,0.0,SSW,6.0
05-Mar-2015,24.2,15.6,16.2,23.6,16.6,14.6,17.6,14.6,0.0,0.0,SW,6.0
06-Mar-2015,22.6,16.6,17.6,21.8,17.4,16.1,17.4,15.0,0.0,0.0,ESE,4.0
07-Mar-2015,25.6,16.4,17,24.6,17.8,15.6,18.4,15.4,0.0,0.0,SW,6.0
08-Mar-2015,26.4,15.2,18.8,25.6,18.2,16,18.6,15.6,0.0,0.0,SW,6.0
09-Mar-2015,26,16.2,20.2,25.4,18.8,16.8,19.2,16.4,0.0,0.0,SW,6.0
10-Mar-2015,26.8,16.6,19.6,26.2,17.6,16.8,18.8,15.8,0.0,0.0,SW,4.0
11-Mar-2015,27.6,16,17.8,27,18.8,16,19.4,16.2,0.0,0.0,SW,6.0
12-Mar-2015,28,16.2,19.4,27,17.8,16.8,20,16.0,0.0,0.0,SW,8.0
13-Mar-2015,26.4,15.2,17.2,25.8,18.2,15.6,19.2,16.8,0.0,0.0,SW,6.0
14-Mar-2015,27,15.8,17.8,26,19.8,17,19.2,17.5,0.0,0.0,ESE,5.0
15-Mar-2015,25.6,15.6,17.8,25.4,18.2,16.2,19,16.4,0.0,-888.0,SW,7.0
16-Mar-2015,27.2,15.4,16.8,26.8,18.4,15,19,16.2,0.0,0.0,SW,8.0
17-Mar-2015,25.4,15.4,18.4,25,18.2,16.8,19,16.4,0.0,0.0,SW,8.0
18-Mar-2015,22.2,16.6,17.4,22.2,18,16.2,17.8,16.4,0.0,0.0,S,6.0
19-Mar-2015,22.2,16.4,17,21.8,18.4,16.2,17.8,16.8,0.0,0.0,WSW,6.0
20-Mar-2015,25.4,16.4,17.2,25,18.2,16.4,18.8,16.4,0.0,0.0,SW,6.0
21-Mar-2015,25.2,15.4,15.6,23,16.6,15.4,18,15.8,0.0,0.3,SW,6.0
22-Mar-2015,24.6,15,17,23.6,17,16.2,17.8,16.0,0.2,0.0,SW,6.0
23-Mar-2015,22.2,16.3,17.6,20.4,17.4,16.4,17.2,16.2,0.0,0.0,S,6.0
24-Mar-2015,24.2,16.5,18.8,23.6,16.8,17,19,16.4,1.6,4.0,SW,4.0
25-Mar-2015,20.2,16.4,16.8,19.8,16.8,16.2,17.8,16.8,9.4,0.3,SW,3.0
26-Mar-2015,23.2,16.4,16.8,22.8,16.8,16.6,19.4,16.8,3.1,0.4,SW,6.0
27-Mar-2015,25.8,14.8,17,25.8,18.4,16,19,17.2,0.0,0.0,SW,8.0
28-Mar-2015,25.7,13.8,17.6,25.2,18,15.4,18.2,16.2,0.0,0.0,SW,6.0
29-Mar-2015,25.2,14.4,16.8,24.4,17.8,15.2,17.2,15.6,0.0,0.0,SW,6.0
30-Mar-2015,24.4,12.4,13,22.4,16.4,13,16.4,15.4,0.0,0.0,SW,6.0
31-Mar-2015,25,13.6,16.6,23.8,16.8,14.6,18,15.0,0.0,0.0,SW,4.0
01-Ene-2016,26.6,15.8,23,25,20.6,14.8,17.4,11.8,0.0,0.0,SW,7.0
02-Ene-2016,26.2,11.5,20.8,25.4,19.4,12,16,15.8,0.0,0.0,SW,6.0
03-Ene-2016,25.8,13.4,19,25,18.2,15.4,17,15.8,0.0,0.0,SW,6.0
04-Ene-2016,25.8,13.2,19,25.6,18.8,16,18.7,16.0,0.0,0.0,SW,8.0
05-Ene-2016,25.8,14,19.2,24.2,18.6,15.4,17,15.4,0.0,0.0,SW,10.0
06-Ene-2016,27.6,14.2,20.4,26.4,18.4,16.6,18.4,15.4,0.0,0.0,SW,6.0
07-Ene-2016,26.8,17,20.8,26.2,20.6,16.8,19.3,14.8,0.0,0.0,W,6.0
08-Ene-2016,28.2,14.2,20.7,28,15.4,15.4,17,14.6,0.0,0.0,SW,6.0
09-Ene-2016,26.2,12.8,21.2,25,16.4,14,17.4,15.2,0.0,0.0,S,6.0
10-Ene-2016,26.4,13.4,19.2,25.8,17.8,16,18,14.8,0.0,0.0,SW,6.0
11-Ene-2016,25.6,13.8,19.1,25.2,19.6,15,16.4,13.8,0.0,0.0,S,6.0
12-Ene-2016,27.8,15,18,27.8,19.5,13.6,17.2,15.8,0.0,0.0,W,6.0
13-Ene-2016,27,14.4,19.7,26.8,19,12.8,16.6,14.0,0.0,0.0,S,8.0
14-Ene-2016,26.7,13.8,20.6,23.8,17.8,13.8,16.6,14.8,0.0,0.0,SW,8.0
15-Ene-2016,26,11.2,15,25.8,14.6,12.6,18,13.0,0.0,0.0,W,4.0
16-Ene-2016,24.6,12.2,16.8,24,15.6,14,17.8,14.4,0.0,0.0,SW,4.0
17-Ene-2016,24.5,13.2,16,24,15.6,13.4,17.4,14.2,0.0,0.0,S,6.0
18-Ene-2016,27,14.2,18.8,27,19,14,16.8,15.4,0.0,0.0,S,8.0
19-Ene-2016,27,15.6,19.2,26.2,17.8,14.4,15.2,15.4,0.0,0.0,SW,6.0
20-Ene-2016,27.8,17,20.6,26.8,17,14.2,16.6,15.6,0.0,0.0,SW,8.0
21-Ene-2016,25.8,13.4,15.8,25.2,16,14.2,16.6,14.4,0.0,0.0,SW,6.0
22-Ene-2016,25.2,13.8,18,24.6,15.8,14,18.2,14.6,0.0,0.0,W,6.0
23-Ene-2016,26.6,14.6,19.8,25.8,17.8,16.8,16.6,14.2,0.0,0.0,WSW,5.0
24-Ene-2016,26.4,13,20.8,25.4,15.4,15.8,18.2,14.2,0.0,0.0,SW,6.0
25-Ene-2016,24.2,12.8,15.2,23,17,13.8,16.8,14.2,0.0,0.0,SW,5.0
26-Ene-2016,25.2,13.2,15,25.2,18.2,13.4,16.5,15.2,0.0,0.0,S,6.0
27-Ene-2016,27,14.2,17.6,25.6,17.8,14,17.6,15.0,0.0,0.0,SW,6.0
28-Ene-2016,26.8,15.4,18.2,25.8,18.2,15.4,17.6,15.8,0.0,0.0,W,6.0
29-Ene-2016,25.4,15,17,24.2,17.4,14.4,17,15.2,0.0,0.0,SW,6.0
30-Ene-2016,25.8,13.8,16.2,25.2,17.4,14.2,17.6,14.4,0.0,0.0,SW,7.0
31-Ene-2016,24.2,13.6,17.8,23.2,16.8,13.2,16.8,14.6,0.0,0.0,SW,8.0
01-Feb-2016,25.3,13.2,16.2,24.2,18.2,14.2,16.8,13.0,0.0,0.0,W,4.0
02-Feb-2016,26.6,14.8,17.7,26.4,17,13.8,18.6,14.6,0.0,0.0,SW,6.0
03-Feb-2016,25.6,14,19,25.2,17.2,14.6,17.4,14.6,0.0,0.0,SW,4.0
04-Feb-2016,26,14.4,19.2,25.8,18,15.4,18,15.0,0.0,0.0,SW,6.0
05-Feb-2016,26,15,18.6,25.8,18.3,15.8,17.2,15.4,0.0,0.0,S,8.0
06-Feb-2016,26.8,15.2,19,25.6,17.6,16,17.8,15.2,0.0,0.0,SW,5.0
07-Feb-2016,25.8,15,16,25.6,18.4,15,18.8,16.4,0.0,0.0,SW,6.0
08-Feb-2016,24.2,15,15,23.4,16.8,15,19.2,15.6,0.0,0.0,SW,6.0
09-Feb-2016,26.8,14.4,17,25.8,17,15.6,19.6,15.4,0.0,0.0,SW,6.0
10-Feb-2016,25.2,15,19,24.2,18.6,16,18.8,16.4,0.0,0.0,SW,4.0
11-Feb-2016,25.4,17.8,18.8,24.8,18.4,16.2,19.2,16.4,0.0,0.0,S,4.0
12-Feb-2016,25.8,15.8,21,23.8,16.8,17.2,18.6,16.0,0.0,0.0,NW,4.0
13-Feb-2016,25,15,17.8,25,17.4,16.4,19.8,15.8,0.0,0.0,S,8.0
14-Feb-2016,26.2,14.4,18.2,25.6,17.4,16.6,19.6,16.2,0.0,0.0,SW,6.0
15-Feb-2016,26.8,14,17,25,19,16.2,19.6,17.2,0.0,0.0,SW,7.0
16-Feb-2016,27.6,15.6,19.4,26.2,18.8,16.8,20.2,16.8,0.0,0.0,WSW,3.0
17-Feb-2016,26,14,16.8,25,18.2,15.6,19.8,16.7,0.0,0.0,SW,6.0
18-Feb-2016,27.6,17.2,17.8,27.4,20,16.2,20.2,17.6,0.0,0.0,S,3.0
19-Feb-2016,27.4,17,18.2,27,20.7,16.8,20.8,17.2,0.0,0.0,SW,8.0
20-Feb-2016,26,16.8,18.4,25.2,19.4,16.2,20,16.2,0.0,0.0,SW,4.0
21-Feb-2016,26.4,18.5,19.2,23.8,18.4,15.8,18.6,17.0,0.0,0.0,SW,8.0
22-Feb-2016,22.6,12,17.2,22,19.8,17.2,19.6,19.0,0.0,0.4,SW,3.0
23-Feb-2016,23.8,16.4,17.2,23,18.8,17.2,19.2,18.4,6.0,0.1,SW,3.0
24-Feb-2016,25,17.1,18,23.8,18.8,16.4,20.2,17.8,0.8,0.0,SW,7.0
25-Feb-2016,27,17.2,18.4,27,18.8,17.6,20.8,17.8,0.0,0.0,W,7.0
26-Feb-2016,26.2,17.8,18.2,25.6,17.4,17.4,20,16.6,0.0,0.0,SW,8.0
27-Feb-2016,25.9,15.3,18.4,25.2,18.6,17.2,18.8,16.8,0.0,0.0,SW,6.0
28-Feb-2016,27.6,16.4,19.2,26.8,18.6,17,19.4,16.8,0.0,0.0,S,6.0
29-Feb-2016,27.6,15.4,18.4,27.6,19.2,17,19.8,16.6,0.0,0.0,S,7.0
01-Mar-2016,27,15.4,18,26.4,17.6,16,19.4,16.2,0.0,0.0,SW,6.0
02-Mar-2016,25.2,16.6,17.2,23.6,16.8,16.2,19,16.2,0.0,0.0,SW,4.0
03-Mar-2016,25.8,16.4,20.6,24.8,18,16.4,19.8,16.6,0.0,0.0,SW,6.0
04-Mar-2016,26,16,17.8,24.4,18.8,17,17.8,16.8,0.0,0.0,SW,4.0
05-Mar-2016,25.6,14.2,17.4,24.8,17,15.8,19,15.4,0.0,0.0,SW,6.0
06-Mar-2016,26.8,16.2,19,25.4,18.6,16.6,18.8,16.4,0.0,0.0,SW,8.0
07-Mar-2016,25.6,15.6,18.2,25.4,17.4,16.4,19,16.0,0.0,0.0,SW,8.0
08-Mar-2016,25.2,15.3,18,25,18.6,16.2,19,16.2,0.0,0.0,SW,6.0
09-Mar-2016,28.9,15.8,19,27.4,19.2,17.2,18.8,16.8,0.0,0.0,NW,5.0
10-Mar-2016,28,15,17.4,27.2,20,15.4,18.4,15.4,0.0,0.0,W,3.0
11-Mar-2016,27.8,15.4,19.2,25.8,16.8,16.2,19,15.4,0.0,0.0,SW,7.0
12-Mar-2016,27.8,14,18.6,27.2,18.4,16.2,18,15.8,0.0,0.0,SW,8.0
13-Mar-2016,27.2,14.8,17.4,26.4,19.4,15.4,18.4,15.8,0.0,0.0,SW,6.0
14-Mar-2016,27.2,13.6,15.2,27.2,18.4,14.4,19,16.2,0.0,0.0,SW,5.0
15-Mar-2016,26.6,15.4,19.5,26,18,16.6,18.4,16.0,0.0,0.0,SW,6.0
16-Mar-2016,26.2,14.8,18.4,25.4,16,16.2,18.4,14.6,0.0,0.0,SW,6.0
